เขตแต่ละจังหวัด(กกต),รหัส (ID) เขต, จังหวัด,พรรคที่ลงแต่ละเขต 8 พรรคหลัก,หมายเลข,ชื่อผู้สมัคร,มีผู้สมัคร
ตราด เขต1,A0101,เพื่อไทย,,,
ตราด เขต1,A0101,ประชาธิปัตย์,,,
ตราด เขต1,A0101,พลังประชารัฐ,,,
ตราด เขต1,A0101,อนาคตใหม่,,,
ตราด เขต1,A0101,ภูมิใจไทย,,,
ตราด เขต1,A0101,พรรคไทยรักษาชาติ,,,
ตราด เขต1,A0101,เสรีรวมไทย,,,
ตราด เขต1,A0101,รวมพลังประชาชาติไทย,,,
นครนายก เขต1,A0201,เพื่อไทย,,,
นครนายก เขต1,A0201,ประชาธิปัตย์,,,
นครนายก เขต1,A0201,พลังประชารัฐ,,,
นครนายก เขต1,A0201,อนาคตใหม่,,,
นครนายก เขต1,A0201,ภูมิใจไทย,,,
นครนายก เขต1,A0201,พรรคไทยรักษาชาติ,,,
นครนายก เขต1,A0201,เสรีรวมไทย,,,
นครนายก เขต1,A0201,รวมพลังประชาชาติไทย,,,
พังงา เขต 1,A0301,เพื่อไทย,,,
พังงา เขต 1,A0301,ประชาธิปัตย์,,,
พังงา เขต 1,A0301,พลังประชารัฐ,,,
พังงา เขต 1,A0301,อนาคตใหม่,,,
พังงา เขต 1,A0301,ภูมิใจไทย,,,
พังงา เขต 1,A0301,พรรคไทยรักษาชาติ,,,
พังงา เขต 1,A0301,เสรีรวมไทย,,,
พังงา เขต 1,A0301,รวมพลังประชาชาติไทย,,,
แม่ฮ่องสอน เขต1,A0401,เพื่อไทย,,,
แม่ฮ่องสอน เขต1,A0401,ประชาธิปัตย์,,,
แม่ฮ่องสอน เขต1,A0401,พลังประชารัฐ,,,
แม่ฮ่องสอน เขต1,A0401,อนาคตใหม่,,,
แม่ฮ่องสอน เขต1,A0401,ภูมิใจไทย,,,
แม่ฮ่องสอน เขต1,A0401,พรรคไทยรักษาชาติ,,,
แม่ฮ่องสอน เขต1,A0401,เสรีรวมไทย,,,
แม่ฮ่องสอน เขต1,A0401,รวมพลังประชาชาติไทย,,,
ระนอง เขต1,A0501,เพื่อไทย,,,
ระนอง เขต1,A0501,ประชาธิปัตย์,,,
ระนอง เขต1,A0501,พลังประชารัฐ,,,
ระนอง เขต1,A0501,อนาคตใหม่,,,
ระนอง เขต1,A0501,ภูมิใจไทย,,,
ระนอง เขต1,A0501,พรรคไทยรักษาชาติ,,,
ระนอง เขต1,A0501,เสรีรวมไทย,,,
ระนอง เขต1,A0501,รวมพลังประชาชาติไทย,,,
สมุทรสงคราม เขต1,A0601,เพื่อไทย,,,
สมุทรสงคราม เขต1,A0601,ประชาธิปัตย์,,,
สมุทรสงคราม เขต1,A0601,พลังประชารัฐ,,,
สมุทรสงคราม เขต1,A0601,อนาคตใหม่,,,
สมุทรสงคราม เขต1,A0601,ภูมิใจไทย,,,
สมุทรสงคราม เขต1,A0601,พรรคไทยรักษาชาติ,,,
สมุทรสงคราม เขต1,A0601,เสรีรวมไทย,,,
สมุทรสงคราม เขต1,A0601,รวมพลังประชาชาติไทย,,,
สิงห์บุรี เขต1,A0701,เพื่อไทย,,,
สิงห์บุรี เขต1,A0701,ประชาธิปัตย์,,,
สิงห์บุรี เขต1,A0701,พลังประชารัฐ,,,
สิงห์บุรี เขต1,A0701,อนาคตใหม่,,,
สิงห์บุรี เขต1,A0701,ภูมิใจไทย,,,
สิงห์บุรี เขต1,A0701,พรรคไทยรักษาชาติ,,,
สิงห์บุรี เขต1,A0701,เสรีรวมไทย,,,
สิงห์บุรี เขต1,A0701,รวมพลังประชาชาติไทย,,,
อ่างทอง เขต1,A0801,เพื่อไทย,,,
อ่างทอง เขต1,A0801,ประชาธิปัตย์,,,
อ่างทอง เขต1,A0801,พลังประชารัฐ,,,
อ่างทอง เขต1,A0801,อนาคตใหม่,,,
อ่างทอง เขต1,A0801,ภูมิใจไทย,,,
อ่างทอง เขต1,A0801,พรรคไทยรักษาชาติ,,,
อ่างทอง เขต1,A0801,เสรีรวมไทย,,,
อ่างทอง เขต1,A0801,รวมพลังประชาชาติไทย,,,
กระบี่ เขต1,A0901,เพื่อไทย,,,
กระบี่ เขต1,A0901,ประชาธิปัตย์,,,
กระบี่ เขต1,A0901,พลังประชารัฐ,,,
กระบี่ เขต1,A0901,อนาคตใหม่,,,
กระบี่ เขต1,A0901,ภูมิใจไทย,,,
กระบี่ เขต1,A0901,พรรคไทยรักษาชาติ,,,
กระบี่ เขต1,A0901,เสรีรวมไทย,,,
กระบี่ เขต1,A0901,รวมพลังประชาชาติไทย,,,
กระบี่ เขต2,A0902,เพื่อไทย,,,
กระบี่ เขต2,A0902,ประชาธิปัตย์,,,
กระบี่ เขต2,A0902,พลังประชารัฐ,,,
กระบี่ เขต2,A0902,อนาคตใหม่,,,
กระบี่ เขต2,A0902,ภูมิใจไทย,,,
กระบี่ เขต2,A0902,พรรคไทยรักษาชาติ,,,
กระบี่ เขต2,A0902,เสรีรวมไทย,,,
กระบี่ เขต2,A0902,รวมพลังประชาชาติไทย,,,
ชัยนาท เขต1,A1001,เพื่อไทย,,,
ชัยนาท เขต1,A1001,ประชาธิปัตย์,,,
ชัยนาท เขต1,A1001,พลังประชารัฐ,,,
ชัยนาท เขต1,A1001,อนาคตใหม่,,,
ชัยนาท เขต1,A1001,ภูมิใจไทย,,,
ชัยนาท เขต1,A1001,พรรคไทยรักษาชาติ,,,
ชัยนาท เขต1,A1001,เสรีรวมไทย,,,
ชัยนาท เขต1,A1001,รวมพลังประชาชาติไทย,,,
ชัยนาท เขต2,A1002,เพื่อไทย,,,
ชัยนาท เขต2,A1002,ประชาธิปัตย์,,,
ชัยนาท เขต2,A1002,พลังประชารัฐ,,,
ชัยนาท เขต2,A1002,อนาคตใหม่,,,
ชัยนาท เขต2,A1002,ภูมิใจไทย,,,
ชัยนาท เขต2,A1002,พรรคไทยรักษาชาติ,,,
ชัยนาท เขต2,A1002,เสรีรวมไทย,,,
ชัยนาท เขต2,A1002,รวมพลังประชาชาติไทย,,,
บึงกาฬ เขต1,A1101,เพื่อไทย,,,
บึงกาฬ เขต1,A1101,ประชาธิปัตย์,,,
บึงกาฬ เขต1,A1101,พลังประชารัฐ,,,
บึงกาฬ เขต1,A1101,อนาคตใหม่,,,
บึงกาฬ เขต1,A1101,ภูมิใจไทย,,,
บึงกาฬ เขต1,A1101,พรรคไทยรักษาชาติ,,,
บึงกาฬ เขต1,A1101,เสรีรวมไทย,,,
บึงกาฬ เขต1,A1101,รวมพลังประชาชาติไทย,,,
บึงกาฬ เขต2,A1102,เพื่อไทย,,,
บึงกาฬ เขต2,A1102,ประชาธิปัตย์,,,
บึงกาฬ เขต2,A1102,พลังประชารัฐ,,,
บึงกาฬ เขต2,A1102,อนาคตใหม่,,,
บึงกาฬ เขต2,A1102,ภูมิใจไทย,,,
บึงกาฬ เขต2,A1102,พรรคไทยรักษาชาติ,,,
บึงกาฬ เขต2,A1102,เสรีรวมไทย,,,
บึงกาฬ เขต2,A1102,รวมพลังประชาชาติไทย,,,
แพร่ เขต1,A1201,เพื่อไทย,,,
แพร่ เขต1,A1201,ประชาธิปัตย์,,,
แพร่ เขต1,A1201,พลังประชารัฐ,,,
แพร่ เขต1,A1201,อนาคตใหม่,,,
แพร่ เขต1,A1201,ภูมิใจไทย,,,
แพร่ เขต1,A1201,พรรคไทยรักษาชาติ,,,
แพร่ เขต1,A1201,เสรีรวมไทย,,,
แพร่ เขต1,A1201,รวมพลังประชาชาติไทย,,,
แพร่ เขต2,A1202,เพื่อไทย,,,
แพร่ เขต2,A1202,ประชาธิปัตย์,,,
แพร่ เขต2,A1202,พลังประชารัฐ,,,
แพร่ เขต2,A1202,อนาคตใหม่,,,
แพร่ เขต2,A1202,ภูมิใจไทย,,,
แพร่ เขต2,A1202,พรรคไทยรักษาชาติ,,,
แพร่ เขต2,A1202,เสรีรวมไทย,,,
แพร่ เขต2,A1202,รวมพลังประชาชาติไทย,,,
ภูเก็ต เขต1,A1301,เพื่อไทย,,,
ภูเก็ต เขต1,A1301,ประชาธิปัตย์,,,
ภูเก็ต เขต1,A1301,พลังประชารัฐ,,,
ภูเก็ต เขต1,A1301,อนาคตใหม่,,,
ภูเก็ต เขต1,A1301,ภูมิใจไทย,,,
ภูเก็ต เขต1,A1301,พรรคไทยรักษาชาติ,,,
ภูเก็ต เขต1,A1301,เสรีรวมไทย,,,
ภูเก็ต เขต1,A1301,รวมพลังประชาชาติไทย,,,
ภูเก็ต เขต2,A1302,เพื่อไทย,,,
ภูเก็ต เขต2,A1302,ประชาธิปัตย์,,,
ภูเก็ต เขต2,A1302,พลังประชารัฐ,,,
ภูเก็ต เขต2,A1302,อนาคตใหม่,,,
ภูเก็ต เขต2,A1302,ภูมิใจไทย,,,
ภูเก็ต เขต2,A1302,พรรคไทยรักษาชาติ,,,
ภูเก็ต เขต2,A1302,เสรีรวมไทย,,,
ภูเก็ต เขต2,A1302,รวมพลังประชาชาติไทย,,,
มุกดาหาร เขต1,A1401,เพื่อไทย,,,
มุกดาหาร เขต1,A1401,ประชาธิปัตย์,,,
มุกดาหาร เขต1,A1401,พลังประชารัฐ,,,
มุกดาหาร เขต1,A1401,อนาคตใหม่,,,
มุกดาหาร เขต1,A1401,ภูมิใจไทย,,,
มุกดาหาร เขต1,A1401,พรรคไทยรักษาชาติ,,,
มุกดาหาร เขต1,A1401,เสรีรวมไทย,,,
มุกดาหาร เขต1,A1401,รวมพลังประชาชาติไทย,,,
มุกดาหาร เขต2,A1402,เพื่อไทย,,,
มุกดาหาร เขต2,A1402,ประชาธิปัตย์,,,
มุกดาหาร เขต2,A1402,พลังประชารัฐ,,,
มุกดาหาร เขต2,A1402,อนาคตใหม่,,,
มุกดาหาร เขต2,A1402,ภูมิใจไทย,,,
มุกดาหาร เขต2,A1402,พรรคไทยรักษาชาติ,,,
มุกดาหาร เขต2,A1402,เสรีรวมไทย,,,
มุกดาหาร เขต2,A1402,รวมพลังประชาชาติไทย,,,
ลำพูน เขต1,A1501,เพื่อไทย,,,
ลำพูน เขต1,A1501,ประชาธิปัตย์,,,
ลำพูน เขต1,A1501,พลังประชารัฐ,,,
ลำพูน เขต1,A1501,อนาคตใหม่,,,
ลำพูน เขต1,A1501,ภูมิใจไทย,,,
ลำพูน เขต1,A1501,พรรคไทยรักษาชาติ,,,
ลำพูน เขต1,A1501,เสรีรวมไทย,,,
ลำพูน เขต1,A1501,รวมพลังประชาชาติไทย,,,
ลำพูน เขต2,A1502,เพื่อไทย,,,
ลำพูน เขต2,A1502,ประชาธิปัตย์,,,
ลำพูน เขต2,A1502,พลังประชารัฐ,,,
ลำพูน เขต2,A1502,อนาคตใหม่,,,
ลำพูน เขต2,A1502,ภูมิใจไทย,,,
ลำพูน เขต2,A1502,พรรคไทยรักษาชาติ,,,
ลำพูน เขต2,A1502,เสรีรวมไทย,,,
ลำพูน เขต2,A1502,รวมพลังประชาชาติไทย,,,
สตูล เขต1,A1601,เพื่อไทย,,,
สตูล เขต1,A1601,ประชาธิปัตย์,,,
สตูล เขต1,A1601,พลังประชารัฐ,,,
สตูล เขต1,A1601,อนาคตใหม่,,,
สตูล เขต1,A1601,ภูมิใจไทย,,,
สตูล เขต1,A1601,พรรคไทยรักษาชาติ,,,
สตูล เขต1,A1601,เสรีรวมไทย,,,
สตูล เขต1,A1601,รวมพลังประชาชาติไทย,,,
สตูล เขต2,A1602,เพื่อไทย,,,
สตูล เขต2,A1602,ประชาธิปัตย์,,,
สตูล เขต2,A1602,พลังประชารัฐ,,,
สตูล เขต2,A1602,อนาคตใหม่,,,
สตูล เขต2,A1602,ภูมิใจไทย,,,
สตูล เขต2,A1602,พรรคไทยรักษาชาติ,,,
สตูล เขต2,A1602,เสรีรวมไทย,,,
สตูล เขต2,A1602,รวมพลังประชาชาติไทย,,,
อำนาจเจริญ เขต1,A1701,เพื่อไทย,,,
อำนาจเจริญ เขต1,A1701,ประชาธิปัตย์,,,
อำนาจเจริญ เขต1,A1701,พลังประชารัฐ,,,
อำนาจเจริญ เขต1,A1701,อนาคตใหม่,,,
อำนาจเจริญ เขต1,A1701,ภูมิใจไทย,,,
อำนาจเจริญ เขต1,A1701,พรรคไทยรักษาชาติ,,,
อำนาจเจริญ เขต1,A1701,เสรีรวมไทย,,,
อำนาจเจริญ เขต1,A1701,รวมพลังประชาชาติไทย,,,
อำนาจเจริญ เขต2,A1702,เพื่อไทย,,,
อำนาจเจริญ เขต2,A1702,ประชาธิปัตย์,,,
อำนาจเจริญ เขต2,A1702,พลังประชารัฐ,,,
อำนาจเจริญ เขต2,A1702,อนาคตใหม่,,,
อำนาจเจริญ เขต2,A1702,ภูมิใจไทย,,,
อำนาจเจริญ เขต2,A1702,พรรคไทยรักษาชาติ,,,
อำนาจเจริญ เขต2,A1702,เสรีรวมไทย,,,
อำนาจเจริญ เขต2,A1702,รวมพลังประชาชาติไทย,,,
อุตรดิตถ์ เขต1,A1801,เพื่อไทย,,,
อุตรดิตถ์ เขต1,A1801,ประชาธิปัตย์,,,
อุตรดิตถ์ เขต1,A1801,พลังประชารัฐ,,,
อุตรดิตถ์ เขต1,A1801,อนาคตใหม่,,,
อุตรดิตถ์ เขต1,A1801,ภูมิใจไทย,,,
อุตรดิตถ์ เขต1,A1801,พรรคไทยรักษาชาติ,,,
อุตรดิตถ์ เขต1,A1801,เสรีรวมไทย,,,
อุตรดิตถ์ เขต1,A1801,รวมพลังประชาชาติไทย,,,
อุตรดิตถ์ เขต2,A1802,เพื่อไทย,,,
อุตรดิตถ์ เขต2,A1802,ประชาธิปัตย์,,,
อุตรดิตถ์ เขต2,A1802,พลังประชารัฐ,,,
อุตรดิตถ์ เขต2,A1802,อนาคตใหม่,,,
อุตรดิตถ์ เขต2,A1802,ภูมิใจไทย,,,
อุตรดิตถ์ เขต2,A1802,พรรคไทยรักษาชาติ,,,
อุตรดิตถ์ เขต2,A1802,เสรีรวมไทย,,,
อุตรดิตถ์ เขต2,A1802,รวมพลังประชาชาติไทย,,,
อุทัยธานี เขต1,A1901,เพื่อไทย,,,
อุทัยธานี เขต1,A1901,ประชาธิปัตย์,,,
อุทัยธานี เขต1,A1901,พลังประชารัฐ,,,
อุทัยธานี เขต1,A1901,อนาคตใหม่,,,
อุทัยธานี เขต1,A1901,ภูมิใจไทย,,,
อุทัยธานี เขต1,A1901,พรรคไทยรักษาชาติ,,,
อุทัยธานี เขต1,A1901,เสรีรวมไทย,,,
อุทัยธานี เขต1,A1901,รวมพลังประชาชาติไทย,,,
อุทัยธานี เขต2,A1902,เพื่อไทย,,,
อุทัยธานี เขต2,A1902,ประชาธิปัตย์,,,
อุทัยธานี เขต2,A1902,พลังประชารัฐ,,,
อุทัยธานี เขต2,A1902,อนาคตใหม่,,,
อุทัยธานี เขต2,A1902,ภูมิใจไทย,,,
อุทัยธานี เขต2,A1902,พรรคไทยรักษาชาติ,,,
อุทัยธานี เขต2,A1902,เสรีรวมไทย,,,
อุทัยธานี เขต2,A1902,รวมพลังประชาชาติไทย,,,
จันทบุรี เขต1,A2001,เพื่อไทย,,,
จันทบุรี เขต1,A2001,ประชาธิปัตย์,,,
จันทบุรี เขต1,A2001,พลังประชารัฐ,,,
จันทบุรี เขต1,A2001,อนาคตใหม่,,,
จันทบุรี เขต1,A2001,ภูมิใจไทย,,,
จันทบุรี เขต1,A2001,พรรคไทยรักษาชาติ,,,
จันทบุรี เขต1,A2001,เสรีรวมไทย,,,
จันทบุรี เขต1,A2001,รวมพลังประชาชาติไทย,,,
จันทบุรี เขต2,A2002,เพื่อไทย,,,
จันทบุรี เขต2,A2002,ประชาธิปัตย์,,,
จันทบุรี เขต2,A2002,พลังประชารัฐ,,,
จันทบุรี เขต2,A2002,อนาคตใหม่,,,
จันทบุรี เขต2,A2002,ภูมิใจไทย,,,
จันทบุรี เขต2,A2002,พรรคไทยรักษาชาติ,,,
จันทบุรี เขต2,A2002,เสรีรวมไทย,,,
จันทบุรี เขต2,A2002,รวมพลังประชาชาติไทย,,,
จันทบุรี เขต3,A2003,เพื่อไทย,,,
จันทบุรี เขต3,A2003,ประชาธิปัตย์,,,
จันทบุรี เขต3,A2003,พลังประชารัฐ,,,
จันทบุรี เขต3,A2003,อนาคตใหม่,,,
จันทบุรี เขต3,A2003,ภูมิใจไทย,,,
จันทบุรี เขต3,A2003,พรรคไทยรักษาชาติ,,,
จันทบุรี เขต3,A2003,เสรีรวมไทย,,,
จันทบุรี เขต3,A2003,รวมพลังประชาชาติไทย,,,
ชุมพร เขต1,A2101,เพื่อไทย,,,
ชุมพร เขต1,A2101,ประชาธิปัตย์,,,
ชุมพร เขต1,A2101,พลังประชารัฐ,,,
ชุมพร เขต1,A2101,อนาคตใหม่,,,
ชุมพร เขต1,A2101,ภูมิใจไทย,,,
ชุมพร เขต1,A2101,พรรคไทยรักษาชาติ,,,
ชุมพร เขต1,A2101,เสรีรวมไทย,,,
ชุมพร เขต1,A2101,รวมพลังประชาชาติไทย,,,
ชุมพร เขต2,A2102,เพื่อไทย,,,
ชุมพร เขต2,A2102,ประชาธิปัตย์,,,
ชุมพร เขต2,A2102,พลังประชารัฐ,,,
ชุมพร เขต2,A2102,อนาคตใหม่,,,
ชุมพร เขต2,A2102,ภูมิใจไทย,,,
ชุมพร เขต2,A2102,พรรคไทยรักษาชาติ,,,
ชุมพร เขต2,A2102,เสรีรวมไทย,,,
ชุมพร เขต2,A2102,รวมพลังประชาชาติไทย,,,
ชุมพร เขต3,A2103,เพื่อไทย,,,
ชุมพร เขต3,A2103,ประชาธิปัตย์,,,
ชุมพร เขต3,A2103,พลังประชารัฐ,,,
ชุมพร เขต3,A2103,อนาคตใหม่,,,
ชุมพร เขต3,A2103,ภูมิใจไทย,,,
ชุมพร เขต3,A2103,พรรคไทยรักษาชาติ,,,
ชุมพร เขต3,A2103,เสรีรวมไทย,,,
ชุมพร เขต3,A2103,รวมพลังประชาชาติไทย,,,
ตรัง เขต1,A2201,เพื่อไทย,,,
ตรัง เขต1,A2201,ประชาธิปัตย์,,,
ตรัง เขต1,A2201,พลังประชารัฐ,,,
ตรัง เขต1,A2201,อนาคตใหม่,,,
ตรัง เขต1,A2201,ภูมิใจไทย,,,
ตรัง เขต1,A2201,พรรคไทยรักษาชาติ,,,
ตรัง เขต1,A2201,เสรีรวมไทย,,,
ตรัง เขต1,A2201,รวมพลังประชาชาติไทย,,,
ตรัง เขต2,A2202,เพื่อไทย,,,
ตรัง เขต2,A2202,ประชาธิปัตย์,,,
ตรัง เขต2,A2202,พลังประชารัฐ,,,
ตรัง เขต2,A2202,อนาคตใหม่,,,
ตรัง เขต2,A2202,ภูมิใจไทย,,,
ตรัง เขต2,A2202,พรรคไทยรักษาชาติ,,,
ตรัง เขต2,A2202,เสรีรวมไทย,,,
ตรัง เขต2,A2202,รวมพลังประชาชาติไทย,,,
ตรัง เขต3,A2203,เพื่อไทย,,,
ตรัง เขต3,A2203,ประชาธิปัตย์,,,
ตรัง เขต3,A2203,พลังประชารัฐ,,,
ตรัง เขต3,A2203,อนาคตใหม่,,,
ตรัง เขต3,A2203,ภูมิใจไทย,,,
ตรัง เขต3,A2203,พรรคไทยรักษาชาติ,,,
ตรัง เขต3,A2203,เสรีรวมไทย,,,
ตรัง เขต3,A2203,รวมพลังประชาชาติไทย,,,
ตาก เขต1,A2301,เพื่อไทย,,,
ตาก เขต1,A2301,ประชาธิปัตย์,,,
ตาก เขต1,A2301,พลังประชารัฐ,,,
ตาก เขต1,A2301,อนาคตใหม่,,,
ตาก เขต1,A2301,ภูมิใจไทย,,,
ตาก เขต1,A2301,พรรคไทยรักษาชาติ,,,
ตาก เขต1,A2301,เสรีรวมไทย,,,
ตาก เขต1,A2301,รวมพลังประชาชาติไทย,,,
ตาก เขต2,A2302,เพื่อไทย,,,
ตาก เขต2,A2302,ประชาธิปัตย์,,,
ตาก เขต2,A2302,พลังประชารัฐ,,,
ตาก เขต2,A2302,อนาคตใหม่,,,
ตาก เขต2,A2302,ภูมิใจไทย,,,
ตาก เขต2,A2302,พรรคไทยรักษาชาติ,,,
ตาก เขต2,A2302,เสรีรวมไทย,,,
ตาก เขต2,A2302,รวมพลังประชาชาติไทย,,,
ตาก เขต3,A2303,เพื่อไทย,,,
ตาก เขต3,A2303,ประชาธิปัตย์,,,
ตาก เขต3,A2303,พลังประชารัฐ,,,
ตาก เขต3,A2303,อนาคตใหม่,,,
ตาก เขต3,A2303,ภูมิใจไทย,,,
ตาก เขต3,A2303,พรรคไทยรักษาชาติ,,,
ตาก เขต3,A2303,เสรีรวมไทย,,,
ตาก เขต3,A2303,รวมพลังประชาชาติไทย,,,
น่าน เขต1,A2401,เพื่อไทย,,,
น่าน เขต1,A2401,ประชาธิปัตย์,,,
น่าน เขต1,A2401,พลังประชารัฐ,,,
น่าน เขต1,A2401,อนาคตใหม่,,,
น่าน เขต1,A2401,ภูมิใจไทย,,,
น่าน เขต1,A2401,พรรคไทยรักษาชาติ,,,
น่าน เขต1,A2401,เสรีรวมไทย,,,
น่าน เขต1,A2401,รวมพลังประชาชาติไทย,,,
น่าน เขต2,A2402,เพื่อไทย,,,
น่าน เขต2,A2402,ประชาธิปัตย์,,,
น่าน เขต2,A2402,พลังประชารัฐ,,,
น่าน เขต2,A2402,อนาคตใหม่,,,
น่าน เขต2,A2402,ภูมิใจไทย,,,
น่าน เขต2,A2402,พรรคไทยรักษาชาติ,,,
น่าน เขต2,A2402,เสรีรวมไทย,,,
น่าน เขต2,A2402,รวมพลังประชาชาติไทย,,,
น่าน เขต3,A2403,เพื่อไทย,,,
น่าน เขต3,A2403,ประชาธิปัตย์,,,
น่าน เขต3,A2403,พลังประชารัฐ,,,
น่าน เขต3,A2403,อนาคตใหม่,,,
น่าน เขต3,A2403,ภูมิใจไทย,,,
น่าน เขต3,A2403,พรรคไทยรักษาชาติ,,,
น่าน เขต3,A2403,เสรีรวมไทย,,,
น่าน เขต3,A2403,รวมพลังประชาชาติไทย,,,
ประจวบคีรีขันธ์ เขต1,A2501,เพื่อไทย,,,
ประจวบคีรีขันธ์ เขต1,A2501,ประชาธิปัตย์,,,
ประจวบคีรีขันธ์ เขต1,A2501,พลังประชารัฐ,,,
ประจวบคีรีขันธ์ เขต1,A2501,อนาคตใหม่,,,
ประจวบคีรีขันธ์ เขต1,A2501,ภูมิใจไทย,,,
ประจวบคีรีขันธ์ เขต1,A2501,พรรคไทยรักษาชาติ,,,
ประจวบคีรีขันธ์ เขต1,A2501,เสรีรวมไทย,,,
ประจวบคีรีขันธ์ เขต1,A2501,รวมพลังประชาชาติไทย,,,
ประจวบคีรีขันธ์ เขต2,A2502,เพื่อไทย,,,
ประจวบคีรีขันธ์ เขต2,A2502,ประชาธิปัตย์,,,
ประจวบคีรีขันธ์ เขต2,A2502,พลังประชารัฐ,,,
ประจวบคีรีขันธ์ เขต2,A2502,อนาคตใหม่,,,
ประจวบคีรีขันธ์ เขต2,A2502,ภูมิใจไทย,,,
ประจวบคีรีขันธ์ เขต2,A2502,พรรคไทยรักษาชาติ,,,
ประจวบคีรีขันธ์ เขต2,A2502,เสรีรวมไทย,,,
ประจวบคีรีขันธ์ เขต2,A2502,รวมพลังประชาชาติไทย,,,
ประจวบคีรีขันธ์ เขต3,A2503,เพื่อไทย,,,
ประจวบคีรีขันธ์ เขต3,A2503,ประชาธิปัตย์,,,
ประจวบคีรีขันธ์ เขต3,A2503,พลังประชารัฐ,,,
ประจวบคีรีขันธ์ เขต3,A2503,อนาคตใหม่,,,
ประจวบคีรีขันธ์ เขต3,A2503,ภูมิใจไทย,,,
ประจวบคีรีขันธ์ เขต3,A2503,พรรคไทยรักษาชาติ,,,
ประจวบคีรีขันธ์ เขต3,A2503,เสรีรวมไทย,,,
ประจวบคีรีขันธ์ เขต3,A2503,รวมพลังประชาชาติไทย,,,
ปราจีนบุรี เขต1,A2601,เพื่อไทย,,,
ปราจีนบุรี เขต1,A2601,ประชาธิปัตย์,,,
ปราจีนบุรี เขต1,A2601,พลังประชารัฐ,,,
ปราจีนบุรี เขต1,A2601,อนาคตใหม่,,,
ปราจีนบุรี เขต1,A2601,ภูมิใจไทย,,,
ปราจีนบุรี เขต1,A2601,พรรคไทยรักษาชาติ,,,
ปราจีนบุรี เขต1,A2601,เสรีรวมไทย,,,
ปราจีนบุรี เขต1,A2601,รวมพลังประชาชาติไทย,,,
ปราจีนบุรี เขต2,A2602,เพื่อไทย,,,
ปราจีนบุรี เขต2,A2602,ประชาธิปัตย์,,,
ปราจีนบุรี เขต2,A2602,พลังประชารัฐ,,,
ปราจีนบุรี เขต2,A2602,อนาคตใหม่,,,
ปราจีนบุรี เขต2,A2602,ภูมิใจไทย,,,
ปราจีนบุรี เขต2,A2602,พรรคไทยรักษาชาติ,,,
ปราจีนบุรี เขต2,A2602,เสรีรวมไทย,,,
ปราจีนบุรี เขต2,A2602,รวมพลังประชาชาติไทย,,,
ปราจีนบุรี เขต3,A2603,เพื่อไทย,,,
ปราจีนบุรี เขต3,A2603,ประชาธิปัตย์,,,
ปราจีนบุรี เขต3,A2603,พลังประชารัฐ,,,
ปราจีนบุรี เขต3,A2603,อนาคตใหม่,,,
ปราจีนบุรี เขต3,A2603,ภูมิใจไทย,,,
ปราจีนบุรี เขต3,A2603,พรรคไทยรักษาชาติ,,,
ปราจีนบุรี เขต3,A2603,เสรีรวมไทย,,,
ปราจีนบุรี เขต3,A2603,รวมพลังประชาชาติไทย,,,
พะเยา เขต1,A2701,เพื่อไทย,,,
พะเยา เขต1,A2701,ประชาธิปัตย์,,,
พะเยา เขต1,A2701,พลังประชารัฐ,,,
พะเยา เขต1,A2701,อนาคตใหม่,,,
พะเยา เขต1,A2701,ภูมิใจไทย,,,
พะเยา เขต1,A2701,พรรคไทยรักษาชาติ,,,
พะเยา เขต1,A2701,เสรีรวมไทย,,,
พะเยา เขต1,A2701,รวมพลังประชาชาติไทย,,,
พะเยา เขต2,A2702,เพื่อไทย,,,
พะเยา เขต2,A2702,ประชาธิปัตย์,,,
พะเยา เขต2,A2702,พลังประชารัฐ,,,
พะเยา เขต2,A2702,อนาคตใหม่,,,
พะเยา เขต2,A2702,ภูมิใจไทย,,,
พะเยา เขต2,A2702,พรรคไทยรักษาชาติ,,,
พะเยา เขต2,A2702,เสรีรวมไทย,,,
พะเยา เขต2,A2702,รวมพลังประชาชาติไทย,,,
พะเยา เขต3,A2703,เพื่อไทย,,,
พะเยา เขต3,A2703,ประชาธิปัตย์,,,
พะเยา เขต3,A2703,พลังประชารัฐ,,,
พะเยา เขต3,A2703,อนาคตใหม่,,,
พะเยา เขต3,A2703,ภูมิใจไทย,,,
พะเยา เขต3,A2703,พรรคไทยรักษาชาติ,,,
พะเยา เขต3,A2703,เสรีรวมไทย,,,
พะเยา เขต3,A2703,รวมพลังประชาชาติไทย,,,
พัทลุง เขต1,A2801,เพื่อไทย,,,
พัทลุง เขต1,A2801,ประชาธิปัตย์,,,
พัทลุง เขต1,A2801,พลังประชารัฐ,,,
พัทลุง เขต1,A2801,อนาคตใหม่,,,
พัทลุง เขต1,A2801,ภูมิใจไทย,,,
พัทลุง เขต1,A2801,พรรคไทยรักษาชาติ,,,
พัทลุง เขต1,A2801,เสรีรวมไทย,,,
พัทลุง เขต1,A2801,รวมพลังประชาชาติไทย,,,
พัทลุง เขต2,A2802,เพื่อไทย,,,
พัทลุง เขต2,A2802,ประชาธิปัตย์,,,
พัทลุง เขต2,A2802,พลังประชารัฐ,,,
พัทลุง เขต2,A2802,อนาคตใหม่,,,
พัทลุง เขต2,A2802,ภูมิใจไทย,,,
พัทลุง เขต2,A2802,พรรคไทยรักษาชาติ,,,
